engine_id,cycle,setting1,setting2,sensor_2,sensor_3,sensor_4,sensor_7,RUL,failure_imminent
4,100,-0.0005,-0.0003,642.67,1588.11,1406.26,553.72,89,0
4,101,0.0005,0.0003,642.29,1590.1,1412.21,553.91,88,0
4,102,0.0002,0.0002,642.5,1593.07,1400.79,553.63,87,0
4,103,-0.0024,0.0001,642.83,1596.05,1400.74,553.62,86,0
4,104,0.0012,0.0005,642.27,1593.03,1403.56,553.84,85,0
4,105,0.0001,0.0002,642.48,1587.15,1406.58,553.9,84,0
4,106,-0.0032,-0.0004,642.24,1588.91,1402.75,553.63,83,0
4,107,0.0,-0.0002,642.55,1585.56,1400.45,553.78,82,0
4,108,-0.0026,0.0,642.13,1585.18,1412.75,553.97,81,0
4,109,0.0007,-0.0004,642.89,1586.34,1407.61,553.4,80,0
4,110,-0.0009,0.0004,642.47,1581.85,1401.8,553.86,79,0
4,111,-0.0013,-0.0003,642.16,1584.52,1405.22,554.14,78,0
4,112,0.0016,0.0002,642.15,1597.05,1400.11,552.93,77,0
4,113,0.0004,0.0,642.41,1592.69,1416.04,552.71,76,0
4,114,0.0011,0.0001,642.5,1585.29,1404.61,553.9,75,0
4,115,0.0017,0.0,643.11,1584.82,1399.39,552.89,74,0
4,116,0.0015,0.0003,642.57,1587.97,1409.77,553.1,73,0
4,117,-0.0047,-0.0,642.97,1588.0,1409.2,552.71,72,0
4,118,-0.0015,0.0,642.45,1595.31,1404.31,554.2,71,0
4,119,0.0005,-0.0002,642.81,1587.57,1411.87,553.91,70,0
4,120,0.0015,0.0001,642.13,1590.46,1405.88,553.5,69,0
4,121,-0.0022,-0.0003,642.58,1598.61,1403.36,553.35,68,0
4,122,0.0003,-0.0004,643.12,1594.36,1405.56,553.28,67,0
4,123,0.0007,0.0004,642.56,1586.4,1411.81,553.42,66,0
4,124,-0.0019,0.0001,642.64,1587.87,1400.87,552.7,65,0
4,125,0.0002,0.0002,642.59,1580.17,1404.02,554.55,64,0
4,126,0.0012,-0.0003,642.56,1592.43,1405.07,553.81,63,0
4,127,0.0027,-0.0001,641.87,1591.59,1410.29,553.36,62,0
4,128,0.0008,0.0001,642.77,1592.21,1417.91,553.31,61,0
4,129,0.0026,0.0001,642.3,1589.44,1403.6,553.88,60,0
4,130,-0.002,0.0002,642.28,1593.61,1406.21,553.45,59,0
4,131,-0.0022,-0.0003,642.81,1593.8,1399.75,553.55,58,0
4,132,0.0007,0.0004,642.41,1591.45,1409.15,552.95,57,0
4,133,-0.0006,0.0,642.95,1592.11,1412.36,553.82,56,0
4,134,-0.0001,0.0006,642.82,1590.54,1413.59,553.25,55,0
4,135,-0.0009,-0.0002,642.8,1586.98,1406.54,553.14,54,0
4,136,-0.0009,0.0001,642.88,1588.88,1410.65,553.84,53,0
4,137,0.0021,0.0004,642.35,1585.35,1408.59,553.73,52,0
4,138,0.0001,-0.0003,642.62,1589.11,1403.15,553.42,51,0
4,139,0.002,-0.0001,642.51,1590.51,1411.62,553.22,50,0
4,140,-0.0014,0.0005,642.43,1589.98,1410.55,553.09,49,0
4,141,0.0051,0.0004,642.78,1586.02,1408.52,553.54,48,0
4,142,-0.0003,0.0002,642.15,1595.19,1409.14,553.18,47,0
4,143,-0.0012,0.0003,642.74,1586.75,1406.34,553.08,46,0
4,144,-0.0008,0.0003,642.6,1588.23,1411.01,552.42,45,0
4,145,0.0006,0.0005,643.07,1594.62,1405.43,553.62,44,0
4,146,0.0005,0.0003,642.72,1595.94,1417.08,553.21,43,0
4,147,-0.0004,0.0004,642.82,1590.96,1411.57,552.95,42,0
4,148,-0.0018,-0.0001,643.09,1593.59,1418.28,553.32,41,0
4,149,-0.0008,0.0004,642.58,1595.24,1414.42,553.21,40,0
4,150,-0.0007,-0.0003,642.46,1598.82,1407.68,553.14,39,0
4,151,0.0013,0.0003,643.25,1594.25,1410.11,552.94,38,0
4,152,-0.0026,-0.0002,642.68,1588.06,1415.81,552.63,37,0
4,153,-0.0003,0.0001,643.02,1589.96,1410.75,553.13,36,0
4,154,0.0038,0.0002,642.87,1596.48,1407.58,553.0,35,0
4,155,0.0022,0.0001,643.05,1591.94,1406.1,552.85,34,0
4,156,-0.0002,-0.0001,642.54,1594.01,1414.19,552.21,33,0
4,157,0.0027,0.0,642.8,1597.71,1413.68,553.49,32,0
4,158,-0.003,-0.0004,643.0,1593.74,1420.79,553.11,31,0
4,159,0.002,0.0005,642.82,1590.08,1417.62,552.63,30,1
4,160,-0.0004,0.0005,643.24,1597.66,1412.93,553.83,29,1
4,161,-0.0,0.0004,643.02,1590.53,1413.51,552.28,28,1
4,162,-0.0028,0.0004,642.91,1589.2,1419.09,553.87,27,1
4,163,-0.0041,-0.0002,643.32,1596.69,1417.32,552.17,26,1
4,164,-0.0029,-0.0002,643.2,1588.21,1411.81,552.75,25,1
4,165,0.0037,0.0003,643.38,1598.42,1413.9,552.16,24,1
4,166,-0.0043,-0.0003,642.83,1595.07,1410.18,552.22,23,1
4,167,-0.0006,0.0,642.97,1596.98,1410.22,552.3,22,1
4,168,-0.0028,0.0002,642.86,1594.46,1416.01,552.58,21,1
4,169,0.0011,0.0001,643.25,1592.7,1419.62,552.91,20,1
4,170,0.0023,0.0002,643.6,1595.73,1412.94,552.45,19,1
4,171,0.002,-0.0003,643.69,1594.79,1416.71,552.21,18,1
4,172,0.0015,-0.0002,643.28,1597.1,1417.89,552.65,17,1
4,173,-0.0033,-0.0,642.87,1598.3,1422.56,552.08,16,1
4,174,0.0021,-0.0003,643.09,1600.79,1423.58,552.74,15,1
4,175,0.0027,0.0004,643.17,1598.28,1419.52,552.39,14,1
4,176,0.0033,0.0003,643.36,1601.11,1427.72,552.62,13,1
4,177,0.0034,-0.0001,643.15,1603.1,1424.69,552.77,12,1
4,178,0.0006,0.0003,643.38,1606.48,1431.78,551.71,11,1
4,179,0.0014,0.0,643.6,1604.11,1424.1,552.19,10,1
4,180,0.0001,-0.0002,643.58,1610.29,1425.23,551.7,9,1
4,181,0.0004,-0.0002,643.34,1597.16,1413.99,551.82,8,1
4,182,0.0007,-0.0,643.42,1603.95,1429.48,551.77,7,1
4,183,0.0034,0.0002,644.5,1602.97,1426.55,551.6,6,1
4,184,-0.001,0.0003,643.44,1608.22,1426.27,552.01,5,1
4,185,-0.0031,0.0005,643.27,1607.57,1429.22,551.91,4,1
4,186,-0.0003,-0.0001,643.45,1608.24,1427.17,551.9,3,1
4,187,-0.0005,0.0005,643.69,1603.04,1422.74,552.02,2,1
4,188,0.0006,0.0001,643.48,1602.23,1434.12,551.81,1,1
4,189,-0.0024,-0.0002,644.53,1612.11,1432.55,551.93,0,1
5,1,0.0031,0.0002,641.77,1583.59,1395.26,554.39,268,0
5,2,0.0002,0.0003,642.42,1589.69,1394.88,555.57,267,0
5,3,0.0002,-0.0005,642.07,1582.45,1396.29,554.49,266,0
5,4,0.0017,-0.0004,642.08,1586.84,1397.94,555.16,265,0
5,5,-0.0007,0.0001,642.03,1581.45,1394.28,554.59,264,0
5,6,0.0018,0.0002,642.32,1586.1,1390.56,554.53,263,0
5,7,0.0019,0.0001,642.78,1585.21,1399.1,554.85,262,0
5,8,-0.0016,-0.0002,642.49,1585.88,1393.41,554.33,261,0
5,9,0.0029,0.0002,641.69,1581.46,1394.2,554.67,260,0
5,10,0.0001,0.0003,642.18,1583.92,1390.3,554.84,259,0
5,11,-0.0026,-0.0003,641.9,1585.25,1393.09,554.2,258,0
5,12,-0.0009,-0.0001,641.97,1583.89,1394.07,554.27,257,0
5,13,-0.0051,-0.0005,641.9,1579.55,1402.31,554.75,256,0
5,14,-0.0,0.0004,641.93,1578.03,1396.28,554.52,255,0
5,15,0.0011,-0.0001,641.88,1589.42,1394.11,554.45,254,0
5,16,-0.0037,0.0004,641.56,1578.43,1390.29,555.11,253,0
5,17,-0.0008,-0.0001,642.0,1581.87,1400.59,554.31,252,0
5,18,-0.0027,0.0001,642.05,1584.71,1391.09,554.25,251,0
5,19,-0.0009,-0.0002,642.36,1588.06,1397.43,554.38,250,0
5,20,0.0019,0.0002,642.27,1582.85,1393.07,554.69,249,0
5,21,-0.0017,-0.0003,642.05,1581.71,1397.41,554.37,248,0
5,22,0.0014,-0.0002,642.38,1581.33,1399.59,554.31,247,0
5,23,0.0052,-0.0001,641.57,1582.59,1399.12,554.48,246,0
5,24,0.0002,0.0002,642.13,1592.43,1400.89,554.1,245,0
5,25,0.0026,-0.0005,642.05,1582.82,1397.33,554.78,244,0
5,26,0.0012,0.0,641.61,1578.77,1398.19,554.93,243,0
5,27,-0.0001,-0.0002,642.22,1582.69,1394.22,554.27,242,0
5,28,-0.0015,-0.0005,641.97,1575.77,1402.43,554.6,241,0
5,29,0.0037,-0.0005,642.48,1576.5,1392.82,554.63,240,0
5,30,0.0007,-0.0004,642.66,1574.8,1397.69,555.05,239,0
5,31,-0.0014,-0.0003,642.06,1585.84,1402.33,554.3,238,0
5,32,0.0043,-0.0001,642.41,1582.76,1397.12,554.32,237,0
5,33,0.0017,-0.0002,641.76,1591.02,1402.42,554.4,236,0
5,34,0.0017,-0.0,641.68,1581.62,1392.22,554.29,235,0
5,35,0.0039,0.0001,642.16,1580.02,1395.31,553.66,234,0
5,36,-0.0032,0.0001,641.3,1586.91,1394.4,554.14,233,0
5,37,-0.0011,0.0001,642.04,1585.52,1394.71,554.97,232,0
5,38,0.002,-0.0002,642.38,1584.21,1396.82,554.48,231,0
5,39,-0.0,-0.0002,641.82,1578.77,1396.39,555.04,230,0
5,40,0.0001,-0.0002,642.76,1583.56,1402.27,554.38,229,0
5,41,0.0011,-0.0001,642.82,1585.13,1399.13,554.75,228,0
5,42,0.0001,-0.0002,641.92,1589.59,1394.97,554.13,227,0
5,43,-0.0015,-0.0004,641.78,1587.27,1394.26,554.64,226,0
5,44,-0.0011,-0.0001,641.77,1583.83,1395.7,555.48,225,0
5,45,0.0028,0.0004,642.32,1584.3,1399.71,554.7,224,0
5,46,-0.0023,-0.0003,642.24,1586.87,1400.55,554.49,223,0
5,47,0.0002,-0.0002,641.95,1579.17,1397.44,554.74,222,0
5,48,0.0037,0.0,641.38,1576.29,1395.62,554.93,221,0
5,49,0.0004,-0.0004,642.11,1583.18,1394.48,554.64,220,0
5,50,-0.0011,-0.0001,642.2,1586.48,1403.06,554.98,219,0
5,51,-0.0037,0.0,642.32,1580.84,1393.67,555.05,218,0
5,52,0.0006,-0.0,641.86,1585.97,1403.88,554.94,217,0
5,53,0.0008,0.0001,642.2,1582.71,1393.24,554.25,216,0
5,54,-0.0023,0.0005,642.14,1577.1,1399.58,554.19,215,0
5,55,-0.0004,-0.0005,641.98,1586.8,1394.57,555.17,214,0
5,56,-0.0016,0.0003,642.12,1581.49,1397.74,554.59,213,0
5,57,-0.0002,0.0001,641.95,1578.24,1394.93,554.47,212,0
5,58,-0.0008,0.0004,642.61,1581.9,1399.9,554.31,211,0
5,59,0.001,0.0005,642.05,1589.45,1400.43,554.4,210,0
5,60,-0.0008,-0.0005,642.0,1582.34,1396.08,554.45,209,0
5,61,-0.0024,0.0001,642.36,1586.95,1396.92,554.64,208,0
5,62,0.0025,-0.0001,641.94,1581.42,1406.63,554.57,207,0
5,63,0.003,0.0003,642.18,1585.76,1392.17,554.81,206,0
5,64,0.0001,-0.0002,642.4,1586.2,1396.45,554.12,205,0
5,65,0.0006,-0.0001,641.96,1578.21,1389.19,554.64,204,0
5,66,0.005,0.0004,642.16,1582.39,1402.35,554.21,203,0
5,67,0.0005,-0.0004,641.67,1582.01,1396.82,555.49,202,0
5,68,-0.0018,0.0001,642.0,1579.94,1395.59,554.06,201,0
5,69,-0.0017,-0.0002,641.9,1589.43,1390.32,554.63,200,0
5,70,0.0009,-0.0004,641.86,1583.3,1389.87,554.51,199,0
5,71,0.0011,0.0004,642.35,1581.52,1401.7,554.13,198,0
5,72,0.0036,-0.0003,641.76,1580.74,1399.84,554.47,197,0
5,73,-0.0012,-0.0002,642.28,1586.66,1396.49,554.24,196,0
5,74,-0.005,-0.0002,642.05,1576.18,1403.57,553.43,195,0
5,75,0.0011,-0.0004,642.34,1576.87,1395.05,554.16,194,0
5,76,0.0014,0.0005,642.29,1585.43,1402.8,554.33,193,0
5,77,-0.0016,-0.0001,642.99,1582.03,1400.14,554.69,192,0
5,78,0.0011,-0.0005,642.15,1593.61,1407.48,554.27,191,0
5,79,-0.0004,-0.0001,642.16,1583.08,1401.35,554.27,190,0
5,80,-0.0032,0.0003,642.18,1582.73,1396.24,554.33,189,0
5,81,0.0009,-0.0005,642.38,1592.17,1400.48,554.47,188,0
5,82,-0.0001,-0.0001,642.5,1584.27,1400.08,555.48,187,0
5,83,0.0018,-0.0003,642.19,1588.18,1395.2,554.3,186,0
5,84,-0.0018,0.0001,642.59,1587.38,1396.86,554.86,185,0
5,85,0.0015,-0.0003,642.42,1582.86,1403.16,554.41,184,0
5,86,0.0017,-0.0002,642.21,1585.24,1402.72,554.86,183,0
5,87,-0.0001,-0.0005,642.39,1588.63,1399.65,554.98,182,0
5,88,0.0014,-0.0005,642.38,1588.61,1400.56,554.18,181,0
5,89,-0.0028,0.0003,642.54,1580.0,1399.09,554.3,180,0
5,90,0.0025,0.0001,641.75,1587.26,1398.29,554.88,179,0
5,91,-0.0052,-0.0001,642.4,1584.88,1397.86,554.37,178,0
5,92,-0.0015,-0.0002,641.96,1584.87,1397.48,554.48,177,0
5,93,-0.0028,0.0001,642.14,1586.11,1407.84,554.78,176,0
5,94,0.0021,-0.0003,642.44,1589.66,1402.46,554.69,175,0
5,95,0.0002,0.0001,642.27,1580.93,1394.89,554.31,174,0
5,96,0.0004,-0.0001,642.62,1580.17,1403.38,554.06,173,0
5,97,-0.0029,0.0004,641.94,1580.56,1403.69,554.62,172,0
5,98,0.0028,-0.0002,641.62,1581.93,1395.22,554.37,171,0
5,99,-0.0012,-0.0002,642.17,1591.08,1391.43,554.22,170,0
5,100,-0.0027,-0.0003,641.92,1585.75,1397.44,553.54,169,0
5,101,0.0004,-0.0002,642.7,1579.62,1397.41,553.76,168,0
5,102,0.0027,-0.0002,642.63,1579.47,1393.14,554.64,167,0
5,103,0.0027,-0.0003,641.39,1585.05,1397.75,553.78,166,0
5,104,-0.0001,-0.0002,642.13,1588.35,1405.5,553.94,165,0
5,105,0.0034,-0.0001,642.52,1582.74,1399.72,554.3,164,0
5,106,0.0022,-0.0,642.42,1585.81,1399.66,554.65,163,0
5,107,-0.0009,0.0002,642.12,1580.22,1403.27,554.18,162,0
5,108,-0.0004,0.0002,642.61,1592.57,1406.74,554.05,161,0
5,109,0.0012,0.0002,642.03,1581.03,1391.38,554.31,160,0
5,110,0.003,-0.0005,641.57,1580.4,1400.61,554.33,159,0
5,111,0.0008,-0.0001,642.12,1588.25,1399.03,553.91,158,0
5,112,0.0035,0.0,642.18,1578.36,1398.63,553.6,157,0
5,113,-0.0047,-0.0005,642.47,1581.8,1397.04,554.59,156,0
5,114,0.0023,-0.0004,642.12,1586.53,1399.95,554.2,155,0
5,115,-0.0003,0.0,642.77,1582.08,1402.61,555.09,154,0
5,116,0.0029,-0.0003,641.54,1578.3,1397.36,554.95,153,0
5,117,0.0002,0.0001,642.57,1585.3,1406.58,554.4,152,0
5,118,-0.0023,0.0004,642.04,1589.99,1394.96,554.57,151,0
5,119,0.0028,-0.0002,642.25,1585.03,1391.47,554.5,150,0
5,120,0.0003,-0.0002,641.96,1587.16,1405.61,554.14,149,0
5,121,0.0007,-0.0004,642.57,1584.87,1402.45,554.38,148,0
5,122,0.0015,0.0003,641.78,1580.36,1396.67,554.41,147,0
5,123,0.0015,-0.0004,641.65,1588.78,1401.27,554.09,146,0
5,124,0.0045,0.0003,642.63,1589.31,1397.74,554.24,145,0
5,125,-0.0017,0.0001,641.73,1578.0,1406.98,554.33,144,0
5,126,-0.0009,-0.0001,641.86,1582.79,1410.79,553.99,143,0
5,127,-0.0006,-0.0,642.43,1583.6,1408.51,554.6,142,0
5,128,-0.005,0.0002,642.35,1589.76,1404.39,553.89,141,0
5,129,0.0023,-0.0003,642.68,1588.84,1397.11,554.65,140,0
5,130,0.0021,0.0001,643.07,1586.07,1408.21,553.76,139,0
5,131,0.0001,-0.0002,642.21,1586.16,1397.93,554.12,138,0
5,132,0.0021,-0.0002,642.43,1591.74,1399.12,554.63,137,0
5,133,-0.0037,-0.0003,642.28,1589.63,1404.86,553.91,136,0
5,134,-0.0029,-0.0003,641.32,1585.83,1399.74,554.34,135,0
5,135,0.0007,0.0001,641.98,1587.28,1402.53,554.09,134,0
5,136,-0.0021,-0.0002,641.52,1578.2,1402.29,554.81,133,0
5,137,-0.0024,-0.0002,642.24,1584.09,1401.1,554.89,132,0
5,138,-0.0025,0.0003,641.67,1583.46,1399.78,554.45,131,0
5,139,-0.0009,0.0003,642.33,1584.72,1401.56,555.09,130,0
5,140,0.003,0.0,642.83,1585.38,1401.41,553.73,129,0
5,141,0.0013,0.0004,641.74,1588.78,1399.09,554.44,128,0
5,142,-0.0006,0.0004,642.36,1585.52,1402.08,554.61,127,0
5,143,0.0004,-0.0003,642.4,1587.63,1397.69,554.91,126,0
5,144,0.0006,0.0001,642.35,1580.32,1398.33,554.21,125,0
5,145,0.0015,-0.0003,642.31,1592.74,1402.0,554.58,124,0
5,146,0.0009,0.0001,642.77,1593.16,1407.3,553.9,123,0
5,147,0.0022,-0.0004,642.01,1591.29,1400.0,553.86,122,0
5,148,-0.002,-0.0001,642.24,1583.74,1397.13,554.64,121,0
5,149,-0.0008,-0.0002,642.53,1585.65,1401.78,553.95,120,0
5,150,0.0004,0.0001,641.86,1583.1,1410.38,553.81,119,0
5,151,0.001,-0.0,642.03,1588.2,1406.3,554.4,118,0
5,152,0.0002,-0.0003,641.87,1583.85,1395.92,553.55,117,0
5,153,0.0019,0.0002,642.62,1589.26,1406.59,554.39,116,0
5,154,-0.0019,-0.0001,642.24,1581.11,1394.88,554.47,115,0
5,155,0.0005,-0.0002,642.32,1584.17,1399.99,554.56,114,0
5,156,-0.0012,-0.0003,642.24,1590.06,1401.26,553.05,113,0
5,157,0.0006,0.0001,642.13,1589.32,1404.11,554.02,112,0
5,158,-0.0001,-0.0005,641.88,1592.3,1400.2,553.82,111,0
5,159,-0.0007,-0.0001,642.42,1585.25,1410.83,553.99,110,0
5,160,0.0022,0.0004,642.28,1589.77,1407.02,553.84,109,0
5,161,0.0019,-0.0005,642.04,1587.84,1408.28,553.85,108,0
5,162,-0.0017,0.0004,642.07,1586.84,1401.45,554.61,107,0
5,163,-0.001,0.0004,642.63,1594.42,1403.54,553.72,106,0
5,164,-0.0019,-0.0001,642.56,1591.76,1397.82,554.5,105,0
5,165,0.0007,0.0003,642.53,1592.1,1405.58,553.89,104,0
5,166,-0.0021,-0.0004,642.7,1587.64,1398.78,554.41,103,0
5,167,-0.0004,0.0003,642.54,1585.36,1398.88,554.44,102,0
5,168,-0.0004,-0.0004,642.22,1584.33,1406.51,553.71,101,0
5,169,-0.003,0.0001,642.61,1584.53,1404.83,553.94,100,0
5,170,0.0009,-0.0004,642.8,1590.51,1406.09,553.83,99,0
5,171,-0.0032,0.0003,642.41,1585.41,1405.3,553.62,98,0
5,172,0.0019,0.0001,642.05,1581.11,1409.15,554.47,97,0
5,173,0.0055,0.0,642.61,1578.99,1399.72,554.43,96,0
5,174,0.001,0.0,642.28,1585.0,1405.4,553.46,95,0
5,175,-0.0002,0.0004,642.07,1591.64,1407.55,553.65,94,0
5,176,-0.0029,-0.0,642.25,1587.02,1406.02,553.7,93,0
5,177,-0.0043,-0.0002,642.32,1593.2,1404.8,554.05,92,0
5,178,-0.0022,-0.0004,642.19,1584.35,1400.44,553.8,91,0
5,179,0.001,0.0002,642.66,1585.57,1404.91,553.92,90,0
5,180,-0.0023,0.0003,642.93,1589.16,1401.28,554.39,89,0
5,181,0.0012,-0.0,642.13,1585.09,1406.41,553.92,88,0
5,182,-0.0015,0.0001,641.97,1587.0,1410.72,553.43,87,0
5,183,0.0004,-0.0003,642.35,1587.85,1414.51,554.04,86,0
5,184,0.0018,-0.0005,642.56,1590.2,1405.85,553.53,85,0
5,185,-0.0014,-0.0004,642.49,1589.31,1409.3,553.25,84,0
5,186,0.0002,-0.0004,641.84,1589.4,1403.46,554.15,83,0
5,187,-0.0003,0.0004,642.99,1586.12,1401.97,553.8,82,0
5,188,0.0004,-0.0004,642.91,1587.14,1406.65,553.35,81,0
5,189,0.0005,-0.0004,643.18,1582.91,1411.05,553.77,80,0
5,190,-0.0063,-0.0005,641.95,1592.58,1405.86,552.91,79,0
5,191,-0.0042,0.0002,642.4,1580.79,1401.97,553.1,78,0
5,192,-0.0008,0.0004,643.06,1589.78,1408.25,553.33,77,0
5,193,-0.0003,0.0001,642.55,1589.42,1414.49,552.88,76,0
5,194,0.0003,0.0004,642.47,1592.41,1405.27,553.82,75,0
5,195,-0.0005,-0.0,642.4,1590.34,1421.88,553.55,74,0
5,196,0.0025,0.0,642.36,1596.19,1412.29,553.47,73,0
5,197,0.0021,-0.0003,642.43,1590.01,1403.3,553.4,72,0
5,198,0.0039,-0.0004,642.75,1591.13,1409.6,553.37,71,0
5,199,0.0001,-0.0005,642.77,1595.73,1399.32,553.35,70,0
5,200,0.0028,0.0,642.45,1585.8,1404.94,553.35,69,0
5,201,-0.0025,0.0003,642.26,1589.08,1407.48,553.72,68,0
5,202,-0.0019,-0.0,642.63,1592.03,1418.05,553.57,67,0
5,203,0.0015,0.0004,643.22,1589.02,1406.81,552.99,66,0
5,204,-0.0005,-0.0,642.67,1595.31,1414.63,553.85,65,0
5,205,-0.001,-0.0005,642.58,1584.22,1402.8,553.92,64,0
5,206,0.0012,-0.0004,642.6,1589.26,1412.15,553.33,63,0
5,207,0.0008,-0.0003,642.59,1585.09,1418.64,553.19,62,0
5,208,-0.0006,-0.0001,643.29,1598.96,1410.31,553.17,61,0
5,209,-0.0002,0.0001,642.75,1588.4,1407.83,552.95,60,0
5,210,0.0015,0.0004,643.25,1601.16,1414.9,553.48,59,0
5,211,0.0004,-0.0001,642.81,1593.96,1410.44,553.41,58,0
5,212,-0.0026,-0.0001,643.46,1588.53,1407.63,553.14,57,0
5,213,-0.0027,0.0001,642.61,1592.49,1411.76,553.11,56,0
5,214,-0.0007,-0.0,642.41,1590.22,1415.59,553.06,55,0
5,215,0.003,-0.0,643.25,1598.9,1414.35,552.63,54,0
5,216,0.0014,-0.0004,642.33,1597.02,1419.51,553.25,53,0
5,217,-0.001,0.0004,642.69,1590.44,1411.58,553.41,52,0
5,218,-0.0014,0.0001,643.14,1593.78,1412.19,553.2,51,0
5,219,-0.0027,-0.0002,642.85,1591.7,1410.72,552.88,50,0
5,220,-0.0011,-0.0,642.63,1591.54,1412.16,553.48,49,0
5,221,0.0034,0.0001,642.84,1599.89,1411.56,553.3,48,0
5,222,-0.0009,0.0003,642.6,1593.52,1413.57,553.17,47,0
5,223,0.0015,-0.0003,642.33,1598.78,1414.61,553.29,46,0
5,224,0.0017,0.0005,642.94,1594.2,1409.75,553.0,45,0
5,225,0.0009,-0.0004,642.92,1592.04,1420.41,553.01,44,0
5,226,-0.0031,-0.0001,642.71,1595.56,1410.58,553.43,43,0
5,227,0.0013,-0.0001,642.72,1597.53,1409.96,552.61,42,0
5,228,0.0011,-0.0001,642.73,1595.91,1416.9,553.26,41,0
5,229,-0.0018,-0.0004,643.36,1599.17,1410.49,552.54,40,0
5,230,-0.0011,0.0003,643.4,1595.61,1422.13,552.73,39,0
5,231,0.0022,0.0003,642.73,1585.5,1418.89,552.79,38,0
5,232,-0.0011,-0.0001,642.72,1599.3,1412.06,552.8,37,0
5,233,0.0002,-0.0004,643.7,1596.32,1410.89,553.12,36,0
5,234,0.0019,0.0002,642.34,1603.24,1414.62,552.73,35,0
5,235,-0.0026,-0.0002,643.17,1597.63,1414.36,552.8,34,0
5,236,0.0016,-0.0002,643.25,1593.6,1413.45,553.3,33,0
5,237,0.0003,-0.0002,643.68,1589.94,1416.89,553.0,32,0
5,238,0.0011,-0.0004,643.14,1595.09,1420.25,553.35,31,0
5,239,-0.0038,0.0002,643.05,1601.15,1418.73,553.54,30,1
5,240,0.001,0.0001,643.41,1587.88,1420.74,552.8,29,1
5,241,0.0007,0.0,642.99,1592.89,1428.4,552.57,28,1
5,242,0.0021,-0.0005,643.07,1603.83,1416.36,552.37,27,1
5,243,0.0029,0.0001,643.25,1599.63,1418.14,552.95,26,1
5,244,0.0002,-0.0001,642.95,1591.37,1422.41,553.16,25,1
5,245,0.001,0.0001,643.13,1599.31,1421.8,552.46,24,1
5,246,-0.0003,-0.0001,643.49,1600.21,1422.59,552.52,23,1
5,247,0.0005,0.0,643.4,1601.11,1416.75,551.86,22,1
5,248,0.0001,0.0001,643.45,1594.09,1422.62,552.66,21,1
5,249,-0.0041,0.0002,643.56,1597.93,1423.94,551.98,20,1
5,250,0.0004,0.0004,643.14,1596.58,1425.52,552.79,19,1
5,251,-0.0031,0.0002,643.59,1599.58,1423.26,551.47,18,1
5,252,-0.0013,-0.0001,643.71,1598.85,1419.15,551.81,17,1
5,253,0.0032,-0.0004,643.59,1602.52,1423.22,551.61,16,1
5,254,0.0043,-0.0005,643.3,1591.58,1424.36,551.48,15,1
5,255,-0.0015,-0.0003,643.46,1594.11,1428.03,551.73,14,1
5,256,0.0007,0.0005,643.66,1602.29,1431.89,551.4,13,1
5,257,0.0011,0.0004,643.22,1604.25,1424.27,552.21,12,1
5,258,0.0007,-0.0002,643.44,1596.35,1427.69,552.5,11,1
5,259,-0.0018,-0.0003,643.78,1608.65,1420.14,551.42,10,1
5,260,0.0046,-0.0004,643.25,1607.39,1425.28,552.24,9,1
5,261,0.0014,0.0005,643.27,1600.6,1421.13,552.07,8,1
5,262,-0.001,0.0001,643.56,1601.82,1424.81,552.49,7,1
5,263,-0.0013,-0.0003,643.95,1608.2,1421.15,551.57,6,1
5,264,0.004,-0.0005,643.77,1606.55,1425.39,551.7,5,1
5,265,0.0028,-0.0003,643.8,1605.53,1424.57,551.37,4,1
5,266,0.0,-0.0002,643.38,1609.33,1434.4,552.35,3,1
5,267,0.0018,0.0001,643.73,1609.41,1430.25,551.55,2,1
5,268,0.0033,-0.0002,644.02,1608.65,1434.59,552.22,1,1
5,269,0.0022,0.0003,643.46,1597.28,1430.74,550.77,0,1
6,1,-0.0019,0.0003,642.73,1584.4,1412.34,552.99,187,0
6,2,0.0021,-0.0004,642.07,1590.38,1401.1,553.02,186,0
6,3,-0.0031,0.0001,642.57,1588.18,1405.86,552.76,185,0
6,4,0.0006,0.0,641.97,1589.4,1401.21,553.1,184,0
6,5,0.0029,-0.0005,642.62,1595.13,1409.67,553.27,183,0
6,6,0.0038,0.0002,642.33,1589.59,1408.46,553.91,182,0
6,7,-0.0003,0.0005,642.44,1586.65,1403.63,553.28,181,0
6,8,0.0004,-0.0003,642.33,1586.78,1404.99,553.89,180,0
6,9,0.0012,-0.0004,643.36,1585.15,1407.48,553.54,179,0
6,10,0.0,-0.0003,642.81,1587.89,1414.99,553.28,178,0
6,11,0.0039,-0.0005,642.5,1586.81,1401.78,552.84,177,0
6,12,-0.0033,-0.0,642.28,1594.5,1404.65,552.36,176,0
6,13,0.002,0.0002,642.37,1589.99,1409.91,553.67,175,0
6,14,-0.0035,0.0003,642.91,1592.99,1406.48,553.98,174,0
6,15,-0.001,-0.0004,642.55,1584.5,1410.62,553.84,173,0
6,16,0.0003,0.0002,643.02,1589.35,1411.03,553.15,172,0
6,17,0.0015,-0.0005,643.11,1588.67,1411.59,552.85,171,0
6,18,0.003,0.0005,642.68,1587.04,1410.2,552.43,170,0
6,19,0.0031,-0.0,642.19,1588.21,1408.93,552.77,169,0
6,20,0.0002,-0.0004,642.63,1590.31,1405.84,553.16,168,0
